employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
67076,Sales & Marketing,region_28,Master's & above,m,other,1,44,3,11,1,0,50,1
43547,Analytics,region_22,Master's & above,m,sourcing,1,33,1,8,0,0,81,1
19341,R&D,region_2,Master's & above,m,sourcing,1,35,5,2,1,0,82,1
50567,Operations,region_31,Bachelor's,m,sourcing,1,45,1,17,0,0,60,1
9355,Operations,region_7,Bachelor's,f,sourcing,1,40,3,14,0,0,58,1
21903,Operations,region_13,Bachelor's,m,other,1,34,5,5,0,0,55,1
44257,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,31,1,7,0,0,48,1
26761,Operations,region_7,Bachelor's,f,sourcing,1,32,3,4,1,0,60,1
41769,Operations,region_32,Bachelor's,m,sourcing,1,32,3,8,0,0,98,0
59778,Sales & Marketing,region_16,Bachelor's,m,sourcing,2,39,3,4,0,0,54,1
16684,Sales & Marketing,region_25,Bachelor's,m,other,1,35,1,4,1,0,55,1
26692,Analytics,region_8,Bachelor's,f,other,1,27,1,5,0,0,85,1
21394,Sales & Marketing,region_2,Master's & above,f,other,2,36,3,10,0,0,47,1
53501,Procurement,region_2,Master's & above,m,other,1,51,3,19,0,0,66,1
37106,Technology,region_14,Bachelor's,m,other,1,30,3,5,0,0,77,1
29358,Sales & Marketing,region_15,,m,sourcing,1,35,5,9,1,0,54,1
68182,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,27,5,3,0,0,47,1
38079,Operations,region_15,Bachelor's,m,other,2,30,3,5,1,0,63,1
55438,Technology,region_2,Bachelor's,m,referred,1,29,3,5,0,0,79,1
5694,Operations,region_3,Bachelor's,m,sourcing,1,32,4,3,1,0,65,1
16270,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,34,3,3,1,0,53,1
14617,Sales & Marketing,region_29,Master's & above,m,other,1,34,3,8,0,0,51,1
67490,HR,region_2,Below Secondary,m,other,1,20,5,2,1,0,47,0
29672,Sales & Marketing,region_23,Master's & above,m,other,1,42,5,10,1,0,48,1
61956,Sales & Marketing,region_31,Bachelor's,m,other,1,40,5,7,1,0,51,1
69093,Analytics,region_4,Master's & above,m,other,2,47,5,5,0,0,87,1
66688,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,27,4,2,1,0,52,1
52052,Sales & Marketing,region_20,Master's & above,m,other,1,33,3,2,0,0,46,1
2202,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,29,1,3,0,0,51,1
21892,Procurement,region_7,Master's & above,f,other,1,34,5,7,1,0,69,1
39949,Operations,region_15,Bachelor's,m,sourcing,1,45,2,13,0,0,61,1
25012,Operations,region_7,Bachelor's,f,sourcing,1,32,1,2,0,0,58,1
3003,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,31,1,6,0,0,47,1
38822,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,36,5,7,0,0,49,1
23574,Technology,region_13,Bachelor's,f,sourcing,1,26,2,4,1,0,75,1
64195,Operations,region_22,Master's & above,f,referred,1,36,5,8,1,0,62,1
47500,Sales & Marketing,region_7,Bachelor's,m,other,1,30,3,6,0,0,49,1
34474,Analytics,region_26,Bachelor's,f,other,1,29,2,3,0,0,79,1
61617,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,32,3,6,0,0,60,0
47357,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,36,5,4,0,0,51,1
21494,Sales & Marketing,region_2,Bachelor's,m,other,3,24,,1,0,0,48,1
31013,Sales & Marketing,region_2,Bachelor's,m,other,4,26,,1,0,0,54,1
1465,Operations,region_2,Master's & above,m,sourcing,1,32,1,6,0,0,57,1
65249,Sales & Marketing,region_14,Bachelor's,m,other,1,25,3,2,0,0,57,1
48943,HR,region_7,Bachelor's,f,sourcing,1,39,1,4,0,0,54,1
17744,Procurement,region_2,Master's & above,m,sourcing,1,48,3,14,0,0,74,1
61567,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,28,4,3,0,0,49,1
49014,Sales & Marketing,region_20,Bachelor's,m,sourcing,3,32,2,3,0,0,55,1
65173,Finance,region_4,Master's & above,m,sourcing,1,35,5,4,0,0,70,0
61491,HR,region_17,Bachelor's,f,other,1,34,5,8,1,0,46,1
61173,Analytics,region_32,Bachelor's,m,sourcing,1,39,5,6,1,0,85,1
60609,Analytics,region_22,Bachelor's,m,sourcing,2,26,5,3,1,0,83,1
22528,Finance,region_22,Below Secondary,f,other,1,25,4,3,0,0,55,1
20473,Technology,region_23,Bachelor's,m,other,3,32,4,6,0,0,81,1
6041,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,29,3,2,0,0,47,1
34948,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,37,3,4,0,0,48,1
46984,HR,region_31,Bachelor's,f,other,1,25,4,3,0,0,49,1
25664,Procurement,region_4,Master's & above,f,sourcing,1,33,4,2,0,0,70,1
74661,Sales & Marketing,region_22,Master's & above,m,other,1,37,2,8,0,0,54,1
35340,Operations,region_15,Master's & above,m,other,1,35,5,9,0,0,56,1
69945,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,24,5,1,1,0,49,1
73465,Sales & Marketing,region_7,Master's & above,f,sourcing,1,37,4,8,0,0,51,1
38889,Sales & Marketing,region_28,Bachelor's,m,other,1,32,5,4,1,0,53,1
49823,Operations,region_22,Bachelor's,m,other,1,42,4,5,1,0,58,0
7028,Operations,region_27,Master's & above,m,other,1,34,3,6,1,0,58,1
68148,Sales & Marketing,region_15,Bachelor's,m,other,3,33,3,8,0,0,49,1
13776,Sales & Marketing,region_8,Master's & above,m,other,1,34,2,7,0,0,48,1
19935,Sales & Marketing,region_11,Bachelor's,m,other,1,27,4,5,0,0,47,1
34852,Analytics,region_2,Master's & above,m,other,1,35,3,2,1,0,86,0
60531,Operations,region_31,Bachelor's,m,other,1,39,3,4,1,0,55,1
54705,Operations,region_2,Bachelor's,f,sourcing,1,30,3,3,0,0,60,1
77306,Analytics,region_22,Master's & above,m,other,1,34,3,6,0,0,83,1
68708,Analytics,region_2,Bachelor's,m,other,1,30,5,2,0,0,81,1
66959,Procurement,region_16,Bachelor's,m,other,1,37,5,4,1,0,72,1
52011,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,39,1,5,0,0,49,1
40349,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,48,5,8,0,0,51,1
19275,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,28,1,3,0,0,50,1
6132,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,37,5,10,0,0,61,0
24868,Operations,region_29,Bachelor's,m,sourcing,1,33,3,9,0,0,61,1
69435,Operations,region_4,Bachelor's,m,other,1,46,3,2,0,0,59,1
39715,Procurement,region_11,Bachelor's,f,other,1,29,5,6,1,0,70,1
38207,Legal,region_7,Bachelor's,m,sourcing,1,31,5,3,1,0,63,1
78281,Operations,region_19,Master's & above,m,other,1,44,3,7,1,0,58,0
40032,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,40,4,11,0,0,46,1
70520,Sales & Marketing,region_7,Master's & above,m,sourcing,1,34,3,7,1,0,95,0
45572,Sales & Marketing,region_2,,f,other,1,35,1,9,0,0,50,1
8404,Sales & Marketing,region_11,Bachelor's,f,other,1,28,5,2,1,0,50,1
74772,Technology,region_7,Bachelor's,f,other,4,30,4,7,1,0,80,1
24405,Operations,region_2,Master's & above,m,other,1,31,2,6,0,0,58,1
46442,Technology,region_22,Bachelor's,f,sourcing,3,27,,1,1,0,80,1
71241,Technology,region_17,Master's & above,f,other,1,41,5,5,1,0,77,1
44856,Procurement,region_2,Bachelor's,f,sourcing,1,32,5,8,1,0,70,0
1925,Procurement,region_2,Master's & above,m,other,1,39,1,4,0,0,66,1
23752,R&D,region_15,Bachelor's,m,other,1,32,5,4,1,0,90,0
30920,Technology,region_4,Bachelor's,m,other,1,31,3,8,0,0,79,1
68704,HR,region_4,Master's & above,m,other,1,36,4,8,1,0,49,1
13450,Operations,region_2,Master's & above,m,sourcing,1,60,4,13,0,0,59,1
27746,Technology,region_4,Master's & above,f,other,1,39,2,3,1,0,81,1
55516,Analytics,region_22,Bachelor's,m,sourcing,1,33,4,6,1,0,86,0
38975,HR,region_11,Bachelor's,f,other,1,26,,1,1,0,50,1
75023,Sales & Marketing,region_4,Bachelor's,m,other,3,32,1,5,1,1,45,1
18694,Operations,region_15,Master's & above,m,sourcing,1,44,5,15,0,0,64,1
31968,Sales & Marketing,region_31,Master's & above,m,sourcing,2,42,3,15,0,0,52,1
76629,Analytics,region_1,Bachelor's,m,other,1,29,3,4,0,0,87,1
16834,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,33,3,3,1,0,52,0
15131,Technology,region_2,Bachelor's,f,referred,1,51,3,3,1,0,80,1
8273,Technology,region_31,Bachelor's,m,other,1,35,3,6,0,0,81,1
21635,Technology,region_2,Bachelor's,m,sourcing,3,28,3,5,0,0,79,1
69748,Sales & Marketing,region_31,Bachelor's,m,other,1,43,3,9,0,0,49,1
21152,Sales & Marketing,region_13,Master's & above,m,sourcing,1,37,2,10,0,0,49,1
24012,Sales & Marketing,region_25,Master's & above,m,other,1,42,4,9,0,0,46,1
61129,Procurement,region_7,Master's & above,f,other,2,34,4,6,0,0,67,1
65626,Analytics,region_22,Bachelor's,f,sourcing,1,30,2,4,0,0,88,1
18747,Sales & Marketing,region_32,Bachelor's,m,other,1,28,,1,0,0,48,1
64318,Operations,region_22,Master's & above,m,sourcing,1,42,3,12,1,0,60,1
25144,Operations,region_15,Bachelor's,f,other,1,36,2,2,0,0,63,1
23525,Operations,region_4,Master's & above,m,sourcing,1,40,5,6,0,0,73,0
78266,Sales & Marketing,region_2,Bachelor's,m,other,2,47,4,14,0,0,47,1
73136,Operations,region_15,Master's & above,m,sourcing,1,37,5,3,1,0,63,0
10585,Sales & Marketing,region_2,Bachelor's,m,other,3,29,,1,0,0,49,1
14180,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,27,2,4,0,0,49,1
25728,Sales & Marketing,region_10,Master's & above,m,other,1,44,3,4,0,0,50,1
43761,Technology,region_17,Bachelor's,f,sourcing,1,26,4,2,1,0,79,1
15021,Analytics,region_28,Bachelor's,m,other,1,28,5,2,1,0,85,1
18542,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,41,3,7,0,0,45,1
12717,Operations,region_2,Bachelor's,m,other,1,38,3,13,1,0,63,0
73430,Sales & Marketing,region_8,Bachelor's,m,other,1,26,2,3,0,0,51,1
46923,Finance,region_15,Bachelor's,m,sourcing,2,28,3,4,0,0,58,1
61955,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,26,4,2,0,0,50,1
11616,Procurement,region_11,Bachelor's,m,sourcing,1,39,1,9,0,0,74,1
64180,Operations,region_13,Master's & above,f,sourcing,1,34,3,2,0,0,60,1
960,Procurement,region_4,Master's & above,m,sourcing,1,42,3,14,1,0,70,1
55054,Operations,region_22,Bachelor's,m,sourcing,1,30,2,3,0,0,57,1
32372,Technology,region_2,Master's & above,m,sourcing,1,34,4,6,0,0,81,1
6427,Technology,region_31,Bachelor's,m,sourcing,1,30,4,2,0,0,78,1
36349,Sales & Marketing,region_25,Master's & above,m,sourcing,1,34,1,4,0,0,50,1
69655,Operations,region_23,Bachelor's,f,other,2,35,5,7,0,0,61,1
3610,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,30,5,5,0,0,50,1
74876,Operations,region_31,Bachelor's,m,sourcing,1,30,3,8,0,0,57,1
36427,Sales & Marketing,region_27,Bachelor's,m,other,1,25,2,3,0,0,65,0
1816,Procurement,region_26,Bachelor's,f,other,1,40,3,8,1,0,64,0
19912,Operations,region_25,Bachelor's,m,sourcing,1,30,2,4,0,0,57,1
11193,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,32,2,3,0,0,47,1
51221,Sales & Marketing,region_16,Master's & above,m,other,1,38,1,10,0,0,47,1
66629,Operations,region_31,Bachelor's,f,other,1,29,5,6,1,0,59,1
73058,Procurement,region_15,Bachelor's,m,other,1,37,1,4,0,0,68,1
48435,Analytics,region_26,Bachelor's,m,other,1,28,3,5,1,0,82,0
69808,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,30,,1,0,0,47,1
62594,Analytics,region_22,Bachelor's,m,sourcing,2,29,,1,1,0,86,0
62005,Analytics,region_25,Bachelor's,m,other,2,27,5,3,0,0,86,0
57793,Technology,region_22,Bachelor's,m,referred,1,30,4,4,0,0,87,1
25079,Sales & Marketing,region_7,Bachelor's,m,other,3,32,2,5,0,0,45,1
50940,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,38,5,3,1,0,51,1
65937,Analytics,region_29,Bachelor's,m,other,1,28,1,4,1,0,86,1
30614,Operations,region_30,Bachelor's,f,other,1,37,3,3,0,0,62,1
65766,Sales & Marketing,region_11,Bachelor's,m,other,2,28,4,3,1,0,50,0
25429,HR,region_6,Bachelor's,f,other,1,26,,1,0,0,51,1
53462,Operations,region_16,Master's & above,m,other,1,36,3,9,1,0,57,1
72719,Sales & Marketing,region_7,Bachelor's,m,other,1,38,3,7,0,0,47,1
53683,HR,region_2,Bachelor's,m,referred,1,25,5,2,0,0,48,1
36593,Sales & Marketing,region_19,Bachelor's,m,other,1,25,,1,0,0,47,1
31193,Operations,region_2,Bachelor's,m,other,2,32,4,4,1,0,57,1
43783,HR,region_2,Below Secondary,m,referred,1,22,,1,1,0,49,1
68187,Procurement,region_31,Master's & above,f,sourcing,1,33,2,7,1,0,70,0
60720,Procurement,region_22,Bachelor's,m,sourcing,1,29,5,5,1,0,69,1
46993,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,27,,1,1,0,51,0
24974,HR,region_31,Bachelor's,f,other,1,34,5,7,1,0,50,1
9921,Operations,region_4,Bachelor's,m,other,1,26,5,2,0,0,74,0
16398,Sales & Marketing,region_8,Master's & above,m,other,1,36,2,8,0,0,47,1
1776,Operations,region_2,Master's & above,m,sourcing,1,60,3,18,0,0,65,1
6382,Technology,region_2,Bachelor's,m,sourcing,1,54,3,16,0,0,80,1
67011,Analytics,region_9,Master's & above,m,other,1,29,3,4,0,0,82,1
37808,Finance,region_26,Bachelor's,m,other,2,26,5,3,1,0,61,1
20307,Technology,region_23,Master's & above,m,other,1,39,3,7,0,0,82,1
47660,Operations,region_2,Bachelor's,m,other,1,51,4,6,0,0,61,1
17645,Sales & Marketing,region_4,Bachelor's,m,other,1,39,3,5,1,0,48,0
20403,R&D,region_22,Master's & above,f,other,1,29,3,5,0,0,86,1
42221,Operations,region_2,Bachelor's,m,other,1,31,3,7,1,0,59,0
42621,Procurement,region_22,Bachelor's,f,other,1,33,4,5,1,0,68,1
64359,Operations,region_23,Bachelor's,f,sourcing,1,30,4,2,0,0,56,1
76719,Operations,region_23,Bachelor's,m,sourcing,1,29,3,2,0,0,62,1
63512,Analytics,region_28,Bachelor's,m,other,1,32,5,4,1,0,82,1
43462,HR,region_2,Bachelor's,m,referred,1,35,3,7,0,0,51,1
48074,Operations,region_2,Bachelor's,f,sourcing,1,38,3,4,0,0,62,1
58545,Finance,region_2,Master's & above,m,sourcing,2,44,4,7,0,0,58,1
30061,Technology,region_22,Master's & above,m,sourcing,1,36,5,9,0,0,78,1
9853,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,36,1,9,0,0,48,1
50480,Sales & Marketing,region_4,Bachelor's,m,other,1,44,2,10,0,0,50,1
66998,Procurement,region_4,Bachelor's,f,other,1,32,4,3,0,0,64,1
43532,Sales & Marketing,region_4,Bachelor's,m,other,4,40,3,3,1,0,53,1
34741,Operations,region_15,Bachelor's,m,sourcing,1,36,3,7,0,0,70,0
60868,R&D,region_4,Bachelor's,m,other,4,29,,1,0,0,85,1
34796,Technology,region_2,Bachelor's,f,referred,1,33,4,5,0,0,79,1
64570,Procurement,region_7,Master's & above,f,other,1,43,4,13,1,0,67,1
41895,Analytics,region_15,Bachelor's,m,sourcing,1,29,,1,0,0,84,1
58621,Sales & Marketing,region_2,Master's & above,m,sourcing,1,32,1,6,0,0,48,1
21664,Operations,region_32,Bachelor's,f,other,1,35,5,4,1,1,59,1
74208,Technology,region_22,Bachelor's,f,other,1,29,4,4,1,0,86,1
51524,Sales & Marketing,region_9,Master's & above,f,other,1,28,3,3,0,0,50,1
60544,Sales & Marketing,region_7,Bachelor's,m,other,1,34,4,9,1,0,90,0
38015,Analytics,region_7,Bachelor's,m,other,2,38,4,9,0,0,81,1
56223,Sales & Marketing,region_31,Bachelor's,f,other,1,26,4,3,0,0,49,1
22584,Technology,region_15,Bachelor's,f,other,2,34,3,7,0,0,81,1
25019,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,26,1,3,0,0,50,1
63234,Procurement,region_27,Bachelor's,f,other,3,37,3,3,0,0,71,1
6684,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,32,1,10,0,0,52,1
65166,Sales & Marketing,region_7,Master's & above,f,other,1,45,1,14,0,0,49,1
25918,Procurement,region_7,Bachelor's,f,other,1,25,3,5,0,0,67,1
73713,Sales & Marketing,region_7,Bachelor's,f,other,1,42,3,5,0,0,51,1
39580,Technology,region_2,Master's & above,m,other,1,38,5,9,1,0,87,0
40267,Analytics,region_32,Bachelor's,m,sourcing,1,34,1,7,0,0,87,1
61421,Procurement,region_22,Bachelor's,m,sourcing,1,35,3,10,0,0,68,1
13917,Sales & Marketing,region_28,Bachelor's,f,other,1,27,1,5,0,0,49,1
77689,R&D,region_26,Bachelor's,m,sourcing,3,30,1,3,0,0,84,1
38175,Procurement,region_5,Bachelor's,f,other,1,36,3,10,1,0,66,1
64547,Sales & Marketing,region_9,Master's & above,m,other,1,31,5,7,0,0,49,1
28875,Analytics,region_7,Bachelor's,m,other,1,32,3,7,0,0,83,1
42110,Sales & Marketing,region_7,Bachelor's,f,other,1,37,5,3,1,0,49,1
16660,Sales & Marketing,region_27,Bachelor's,m,other,1,36,2,8,0,0,46,1
56165,Finance,region_22,Bachelor's,m,other,1,29,3,6,0,0,66,1
32543,Sales & Marketing,region_2,Bachelor's,m,referred,1,25,5,3,1,0,55,1
54210,Operations,region_26,Bachelor's,m,sourcing,2,26,4,1,0,0,59,1
19774,Operations,region_14,Master's & above,m,sourcing,1,40,4,7,0,0,58,1
4937,Analytics,region_22,Bachelor's,m,sourcing,2,28,4,2,1,0,89,0
36689,HR,region_2,Bachelor's,f,other,1,34,3,5,0,0,61,0
62769,Analytics,region_29,Bachelor's,f,other,1,28,1,6,0,0,87,1
36031,Analytics,region_22,Bachelor's,f,other,1,30,3,2,1,0,84,1
42298,Sales & Marketing,region_10,Bachelor's,m,other,1,30,3,6,0,0,50,1
71251,Sales & Marketing,region_27,,m,other,1,30,3,3,0,0,48,1
17188,Analytics,region_29,Bachelor's,m,sourcing,1,33,4,8,0,0,84,1
27068,Operations,region_31,Bachelor's,f,other,1,27,,1,0,0,63,1
58430,Sales & Marketing,region_27,Bachelor's,m,other,1,28,5,4,1,0,52,1
77176,Procurement,region_2,Bachelor's,f,sourcing,1,37,2,2,0,0,71,1
50843,HR,region_2,Bachelor's,m,other,1,29,3,3,1,0,48,1
11128,HR,region_23,Bachelor's,f,other,1,30,3,2,0,0,56,1
69237,Procurement,region_2,Bachelor's,m,sourcing,1,38,4,5,0,0,72,1
16804,Finance,region_26,Bachelor's,m,other,1,27,5,2,0,0,58,1
31085,Finance,region_19,Bachelor's,m,sourcing,1,34,5,6,1,0,62,1
17508,Sales & Marketing,region_19,Bachelor's,f,sourcing,1,41,3,4,0,0,50,1
74000,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,33,3,5,1,0,49,1
1900,Technology,region_2,Below Secondary,f,referred,1,24,,1,1,0,81,1
50411,Sales & Marketing,region_22,Master's & above,m,other,2,31,2,3,0,0,51,1
68888,Procurement,region_30,Bachelor's,f,other,1,30,4,5,0,0,74,1
63846,Procurement,region_17,Bachelor's,f,sourcing,3,30,5,4,1,0,71,0
20032,Technology,region_7,Master's & above,m,sourcing,1,47,4,4,0,0,76,1
38647,Operations,region_4,Master's & above,f,sourcing,1,48,5,7,1,0,62,1
39847,Analytics,region_11,Bachelor's,m,other,1,29,5,6,0,0,86,1
60819,Technology,region_2,Bachelor's,m,other,1,40,2,4,1,1,80,1
2634,Sales & Marketing,region_7,Master's & above,m,sourcing,1,29,3,2,0,0,50,1
55400,Finance,region_2,Bachelor's,m,other,1,36,3,7,0,0,61,1
11256,Operations,region_15,Bachelor's,f,sourcing,1,36,4,9,1,0,64,1
66574,Sales & Marketing,region_2,Master's & above,f,sourcing,2,35,2,10,0,0,54,1
54179,Sales & Marketing,region_27,,m,sourcing,1,44,3,7,0,0,51,1
38485,HR,region_2,Master's & above,m,other,1,44,3,15,0,0,50,1
50945,Sales & Marketing,region_11,Bachelor's,m,other,1,25,1,2,0,0,50,1
22708,Finance,region_2,Bachelor's,f,sourcing,1,34,5,4,1,0,59,1
38053,Sales & Marketing,region_2,Bachelor's,m,referred,1,30,2,3,1,0,51,1
66129,Sales & Marketing,region_30,Master's & above,m,other,1,42,5,5,0,0,56,1
20328,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,31,2,5,0,0,45,1
17473,HR,region_22,Bachelor's,f,other,1,28,5,6,1,0,47,1
77583,Operations,region_7,Bachelor's,f,other,1,29,2,4,0,0,60,1
46724,Analytics,region_5,Bachelor's,m,sourcing,2,32,3,3,0,0,89,1
41468,Analytics,region_22,Bachelor's,f,sourcing,2,28,4,6,1,0,81,0
43126,Technology,region_16,Bachelor's,m,sourcing,1,32,5,5,1,0,79,1
57161,Sales & Marketing,region_20,Bachelor's,f,sourcing,1,29,,1,0,0,50,1
59171,Analytics,region_7,Master's & above,m,other,1,39,4,3,1,1,94,0
63444,Procurement,region_2,Master's & above,f,sourcing,1,41,5,6,1,0,67,1
1836,Procurement,region_2,Master's & above,m,sourcing,2,46,4,20,0,0,66,1
59964,Operations,region_2,Bachelor's,f,other,2,31,5,3,0,0,59,1
48279,Technology,region_13,Bachelor's,m,sourcing,1,42,3,12,0,0,76,1
22055,Procurement,region_2,Master's & above,m,sourcing,1,37,2,4,1,0,74,1
45479,Analytics,region_1,Master's & above,m,other,1,33,3,3,0,0,89,1
49113,Analytics,region_22,Bachelor's,f,other,1,34,1,4,0,0,83,1
65986,Operations,region_2,Bachelor's,f,other,1,39,4,8,0,0,61,1
16640,Operations,region_22,Bachelor's,f,sourcing,1,36,4,10,1,0,55,1
34937,Operations,region_2,Bachelor's,f,other,1,43,2,12,0,0,58,1
76453,Procurement,region_22,Bachelor's,m,sourcing,3,35,3,5,0,0,70,1
10470,Finance,region_2,Bachelor's,f,other,1,31,5,5,1,0,65,1
50717,Sales & Marketing,region_27,Bachelor's,m,other,1,38,4,10,0,0,51,1
50693,Procurement,region_2,Bachelor's,f,sourcing,1,56,5,13,1,0,95,0
5705,Procurement,region_33,Bachelor's,m,other,1,29,3,5,0,0,68,1
32747,Technology,region_13,Bachelor's,f,sourcing,1,51,4,24,0,0,85,1
10516,Sales & Marketing,region_17,Master's & above,m,sourcing,1,34,5,10,0,0,43,1
954,Procurement,region_2,Bachelor's,f,other,1,29,4,5,1,0,68,1
32860,Sales & Marketing,region_28,Bachelor's,m,other,2,29,3,3,1,0,52,1
10494,Sales & Marketing,region_2,Master's & above,m,other,3,43,1,17,0,0,49,1
1598,Analytics,region_25,Bachelor's,m,sourcing,1,31,3,3,0,0,81,1
58968,Analytics,region_6,Bachelor's,f,sourcing,1,28,4,3,0,0,86,1
68564,Technology,region_7,Bachelor's,m,sourcing,1,30,5,6,1,0,95,0
4676,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,31,1,7,1,0,51,1
50651,Analytics,region_22,Bachelor's,f,referred,1,26,,1,1,0,84,1
40886,Procurement,region_2,Bachelor's,m,sourcing,1,30,4,3,1,0,70,1
30687,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,24,4,2,1,0,47,0
34700,Technology,region_22,Bachelor's,f,other,1,35,3,8,0,0,80,1
4799,Finance,region_22,,m,other,2,28,3,3,0,0,54,1
43886,Procurement,region_15,Bachelor's,f,sourcing,2,33,5,8,1,0,63,1
6947,Procurement,region_15,Master's & above,m,sourcing,1,35,5,3,0,0,83,0
45773,Sales & Marketing,region_15,Bachelor's,m,other,1,31,,1,0,0,51,1
54425,Sales & Marketing,region_2,Bachelor's,m,other,4,26,3,2,0,0,48,1
46102,Analytics,region_7,Bachelor's,m,other,2,28,5,3,0,0,88,1
73263,Sales & Marketing,region_22,Bachelor's,m,other,1,31,5,2,0,0,46,1
61626,Analytics,region_2,Bachelor's,m,other,1,51,3,8,0,0,79,1
14647,Analytics,region_29,Master's & above,m,sourcing,4,34,5,2,1,0,81,1
30135,Operations,region_2,,m,sourcing,1,33,4,5,0,0,57,1
58602,Technology,region_27,Bachelor's,f,sourcing,1,29,4,7,1,0,76,1
69862,Procurement,region_2,Bachelor's,f,other,2,43,3,13,0,0,70,1
67328,Operations,region_32,Bachelor's,m,other,1,35,4,4,1,1,74,0
24083,Procurement,region_8,Bachelor's,f,sourcing,1,31,3,3,1,0,68,1
55926,Sales & Marketing,region_23,Master's & above,m,other,1,34,3,7,0,0,50,1
13694,Operations,region_2,Master's & above,m,other,1,36,3,9,0,0,57,1
67707,HR,region_1,Bachelor's,f,other,1,29,5,5,1,0,47,1
